,0,1,2,3
0,2. Perform productive operation for Backhoe Loader,"2.1 Identify and explain safe work practices 2.2 Identify and explain possible unexpected situation in productive operation 2.3 Perform procedures for loading and unloading of equipment to low bed trailer 2.4 Perform procedures for excavating, carrying and loading of earth material to dump truck 2.5 Perform secondary operation",Lecture Practical demonstration,Observation Demonstration with oral questioning Written test
